-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 4.833077109649617231e-01 4.867237174231678343e-01 4.908137500829218847e-01 4.945347990060825483e-01 4.986207060695955762e-01
-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.663865546218487257e+00 1.663865546218487257e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 4.745162218407383836e-01 4.785726311938975353e-01 4.837802601535718949e-01 4.914323091669771104e-01 4.995055981931845190e-01
-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.327731092436974514e+00 2.327731092436974514e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 4.684702581233542440e-01 4.721440021049161384e-01 4.772850476399776998e-01 4.894181871861409405e-01 5.019717163925144776e-01
-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.991596638655462215e+00 2.991596638655462215e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 4.658167504562743533e-01 4.684289016978351317e-01 4.720256867856765237e-01 4.896828147550936761e-01 5.068774295497400217e-01
-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 3.655462184873949472e+00 3.655462184873949472e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 4.662180244592439293e-01 4.663719252340066124e-01 4.689374872043395870e-01 4.912325226090439867e-01 5.138429859421452806e-01
-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 4.319327731092436728e+00 4.319327731092436728e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 4.695588871133669073e-01 4.684259095740839207e-01 4.680223201869002647e-01 4.962417830806736818e-01 5.229229853943685447e-01
-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 4.983193277310924429e+00 4.983193277310924429e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 4.755426679803091417e-01 4.722532024139008411e-01 4.699830345988999514e-01 5.023970916472110249e-01 5.333965695411648777e-01
-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 5.647058823529411242e+00 5.647058823529411242e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 4.842515323916624648e-01 4.789183999026037086e-01 4.741101101741884150e-01 5.107518002861648476e-01 5.449570523672978561e-01
-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 6.310924369747898943e+00 6.310924369747898943e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 4.951887044903856561e-01 4.883765215676224014e-01 4.811452792658476030e-01 5.214655617483344718e-01 5.579739187572675396e-01
-1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 6.974789915966386644e+00 6.974789915966386644e+00 4.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00 2.000000000000000111e-01 4.000000000000000222e-01 5.077381793600533877e-01 4.990365602131205391e-01 4.900957438886220374e-01 5.325511242245631882e-01 5.708266707719027444e-01
