-1.000000000000000056e-01 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.623762986887184123e-01 5.626170083285756407e-01 5.632210114115164812e-01 5.621494661328775289e-01 5.624271722874509827e-01
-9.800000000000000377e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.618559254744071030e-01 5.629354189698475563e-01 5.615944539488475495e-01 5.630538184276302482e-01 5.618326857388856732e-01
-9.600000000000000200e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.623781637284942514e-01 5.625738197940909346e-01 5.620869010613364081e-01 5.619931477649522389e-01 5.629224627092643818e-01
-9.400000000000000022e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.618076854040212620e-01 5.626848378282951479e-01 5.624403080526647614e-01 5.627768557642590652e-01 5.622426557291507754e-01
-9.199999999999999845e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.623166640303960406e-01 5.622157881364739929e-01 5.620505695182101968e-01 5.624736947795567765e-01 5.625602174708206338e-01
-9.000000000000001055e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.617638436642646838e-01 5.624218579910885696e-01 5.620609955137458869e-01 5.624754587993447963e-01 5.622438767499020607e-01
-8.800000000000000877e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.622661140764650956e-01 5.621693533251461705e-01 5.626563151171816157e-01 5.626451947782313834e-01 5.629786787189355879e-01
-8.600000000000000699e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.618569425417077046e-01 5.620519865585531516e-01 5.617856283374885740e-01 5.627799845316872052e-01 5.629751403724662095e-01
-8.400000000000000522e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.618321091083228191e-01 5.621729065198606268e-01 5.621677107156184405e-01 5.628147179091013141e-01 5.615351387314513332e-01
-8.200000000000000344e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.622125101025137184e-01 5.620970510809834009e-01 5.627295073787317303e-01 5.628068176483699281e-01 5.615286695223156155e-01
-8.000000000000000167e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.622132543766438229e-01 5.627176839597288760e-01 5.617534870712285189e-01 5.617969276203753637e-01 5.623484042512392200e-01
-7.800000000000001377e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.621116487882980017e-01 5.627296523995168887e-01 5.628553154264779312e-01 5.616969858794350623e-01 5.624399740082531851e-01
-7.600000000000001199e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.619591055518240452e-01 5.622151227963647635e-01 5.623158151986653586e-01 5.626650610358820970e-01 5.623206524330300882e-01
-7.400000000000001021e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.619810744671397407e-01 5.626540426050914423e-01 5.623192586560847861e-01 5.615012976610539441e-01 5.620731223260824194e-01
-7.200000000000000844e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.626024234550121017e-01 5.623224834990727672e-01 5.625355849803087560e-01 5.624743962617535509e-01 5.620852836291631016e-01
-7.000000000000000666e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.626245717454856354e-01 5.620315926813215235e-01 5.621573863117917957e-01 5.616983656870198072e-01 5.624988103653376648e-01
-6.800000000000000488e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.624559494572860530e-01 5.627371084036828508e-01 5.628513853544502288e-01 5.618890468215957945e-01 5.610654563868138212e-01
-6.600000000000000311e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.621462806486345887e-01 5.627278209956715349e-01 5.625594646723631742e-01 5.619905933621659466e-01 5.607959622233854580e-01
-6.400000000000000133e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.624683681952360459e-01 5.625232617567740290e-01 5.625166698979705560e-01 5.617491758799937340e-01 5.618118382445236314e-01
-6.200000000000000649e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.619509572244446582e-01 5.625601909310868898e-01 5.624419417872816851e-01 5.614561884654818424e-01 5.610422602375140233e-01
-6.000000000000000472e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.627811410522269853e-01 5.623128418557821195e-01 5.618854574002356550e-01 5.608007084829562672e-01 5.602079555798360477e-01
-5.800000000000000294e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.628041191214886441e-01 5.624025488814068385e-01 5.618922856900793183e-01 5.607418443746137182e-01 5.600614565413374324e-01
-5.600000000000000810e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.619559083092535712e-01 5.623772889621554416e-01 5.621183600740805586e-01 5.613191913273364309e-01 5.604873751588570485e-01
-5.400000000000000633e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.619498225926912172e-01 5.618746842979743805e-01 5.624576055150862786e-01 5.614596622282016503e-01 5.601249163436071710e-01
-5.200000000000000455e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.618993517352058875e-01 5.619374861563146695e-01 5.619161664648407717e-01 5.624050530709178153e-01 5.605544260414218050e-01
-5.000000000000000278e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.618912172719715548e-01 5.619066968223487279e-01 5.620036674420907374e-01 5.619836870494224756e-01 5.613616556325580209e-01
-4.800000000000000100e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.622554270098094609e-01 5.618313284535489949e-01 5.626281860205848417e-01 5.622415352231344698e-01 5.619272517586585414e-01
-4.600000000000000616e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.614768972305570482e-01 5.627708760294384271e-01 5.624660935284053753e-01 5.622881335904647004e-01 5.626865736683487329e-01
-4.400000000000000439e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.618559100939972684e-01 5.622086052285339974e-01 5.625014605539143675e-01 5.623575245490397556e-01 5.631299627246000306e-01
-4.200000000000000261e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.614068984494074988e-01 5.621908227219036824e-01 5.626278129545081441e-01 5.627888647961192259e-01 5.639560991060038608e-01
-4.000000000000000777e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.620184038807758409e-01 5.624452318739762147e-01 5.622073581533790776e-01 5.630995868949179028e-01 5.650914950484187127e-01
-3.800000000000000600e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.615818371112750729e-01 5.619838524956365378e-01 5.626944439804965059e-01 5.641626845622922382e-01 5.657865372079871058e-01
-3.600000000000000422e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.619809128869406312e-01 5.621390750634310818e-01 5.630013262549036224e-01 5.642438716542070853e-01 5.670575510112721984e-01
-3.400000000000000244e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.615857405763000632e-01 5.621216358181154726e-01 5.624170937122943137e-01 5.644357416157225193e-01 5.670425892761524755e-01
-3.200000000000000067e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.614232401823312513e-01 5.617902785762790563e-01 5.617823712225979982e-01 5.636540679889818772e-01 5.657408407695166952e-01
-2.999999999999999889e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.613081561909112338e-01 5.620453220348375911e-01 5.608892847836679518e-01 5.619354530686655469e-01 5.646933062658971991e-01
-2.799999999999999711e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.611685732435207630e-01 5.606085597116079455e-01 5.601190532444214609e-01 5.596829473683047063e-01 5.619758693918827097e-01
-2.600000000000000921e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.608512175676916289e-01 5.598593008092168644e-01 5.586722840976454663e-01 5.580441953879055061e-01 5.593001145232792126e-01
-2.400000000000000744e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.604685759650729349e-01 5.590430888796529274e-01 5.567245514860229560e-01 5.541311548223889494e-01 5.543323217156342908e-01
-2.200000000000000566e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.601696363872886719e-01 5.583789595087236268e-01 5.539919903269315826e-01 5.511068175825279969e-01 5.481741549108977152e-01
-2.000000000000000389e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.593827431724874844e-01 5.572389297295394783e-01 5.517774580164727105e-01 5.466519993490375207e-01 5.428261303783988856e-01
-1.800000000000000211e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.588006722450964414e-01 5.576381411916292441e-01 5.499090571317404308e-01 5.432727686163477676e-01 5.373893747659435061e-01
-1.600000000000000033e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.598766226784310795e-01 5.572849571557072501e-01 5.480556580568153313e-01 5.406051394983122371e-01 5.316290474643844410e-01
-1.399999999999999856e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.580893646702134170e-01 5.549943950240747714e-01 5.462795568346751063e-01 5.366977416640082987e-01 5.283402810834714192e-01
-1.200000000000001066e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.590668958224407348e-01 5.550366774021964211e-01 5.455851239429381216e-01 5.346883666437186600e-01 5.245707974590088085e-01
-1.000000000000000888e-02 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.591214329915691339e-01 5.553036536350391961e-01 5.460711582922511687e-01 5.342181112495363315e-01 5.218836622976043005e-01
-8.000000000000007105e-03 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.594208272300189577e-01 5.558356021637910205e-01 5.473722156272394779e-01 5.349032481330783240e-01 5.200294101178876138e-01
-6.000000000000005329e-03 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.595030925245879638e-01 5.575687544848320076e-01 5.502097106627595879e-01 5.386767649070703934e-01 5.233581180016146917e-01
-4.000000000000003553e-03 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.612858868397091472e-01 5.612605935983971950e-01 5.561700130628655092e-01 5.481906593022783936e-01 5.348054455820145936e-01
-2.000000000000001776e-03 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.638486558894488798e-01 5.655003643598722762e-01 5.646358457085043359e-01 5.612513768280282811e-01 5.537166919024072431e-01
0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.655260729947599874e-01 5.710780415017476797e-01 5.745750918432375176e-01 5.766790958859361327e-01 5.764165227038647865e-01
2.000000000000001776e-03 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.674723401039815096e-01 5.751284388291835192e-01 5.851126057531007563e-01 5.918139127644043151e-01 5.960423511690740028e-01
4.000000000000003553e-03 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.691743054924086609e-01 5.800417064990217586e-01 5.934780628846962891e-01 6.040704221205749347e-01 6.121482046680961631e-01
5.999999999999991451e-03 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000056e-01 2.500000000000000000e-01 5.000000000000000000e-01 7.500000000000000000e-01 1.000000000000000000e+00 5.709618477250935076e-01 5.835664039632550981e-01 6.004383103742610972e-01 6.144394421634730152e-01 6.255624982826196723e-01
